model,threshold,precision_mean,precision_var,recall_mean,recall_var,f1_mean,f1_var,pos_acc_mean,neg_acc_mean,mcc
dwulff/mpnet-personality,0.7699999999999997,0.7923728813559322,0.0,0.26066350710900477,0.0,0.39228026012166983,0.0,0.26066350710900477,0.999915069835128,0.45413218446583314
dwulff/mpnet-personality,0.7799999999999997,0.8144712430426716,0.0,0.24477279063284083,0.0,0.3764201500535906,0.0,0.24477279063284083,0.9999306692531658,0.4461774686192086
dwulff/mpnet-personality,0.7899999999999996,0.8360824742268042,0.0,0.22609422916085867,0.0,0.35593592275619923,0.0,0.22609422916085867,0.9999448820562667,0.4344767159029076
dwulff/mpnet-personality,0.7999999999999996,0.8471411901983664,0.0,0.20239754669640367,0.0,0.32673267326732675,0.0,0.20239754669640367,0.9999545883608235,0.4137877840361047
dwulff/mpnet-personality,0.8099999999999996,0.857707509881423,0.0,0.18148870922776694,0.0,0.29958582604693973,0.0,0.18148870922776694,0.9999625613967095,0.39426846402825333
dwulff/mpnet-personality,0.8199999999999996,0.8606676342525399,0.0,0.16531920825202118,0.0,0.27736202057998127,0.0,0.16531920825202118,0.9999667212415195,0.376941474109863
dwulff/mpnet-personality,0.8299999999999996,0.8766666666666667,0.0,0.14664064678003902,0.0,0.2512538810604251,0.0,0.14664064678003902,0.9999743476236713,0.3582974534406158
dwulff/mpnet-personality,0.8399999999999996,0.8897196261682243,0.0,0.13270142180094788,0.0,0.2309558466763707,0.0,0.13270142180094788,0.9999795474296839,0.3433743221845626
dwulff/mpnet-personality,0.8499999999999996,0.907563025210084,0.0,0.12043490381934764,0.0,0.21265075067683978,0.0,0.12043490381934764,0.9999847472356964,0.33038895655427214
dwulff/mpnet-personality,0.8599999999999995,0.9148418491484185,0.0,0.10482297184276554,0.0,0.18809404702351176,0.0,0.10482297184276554,0.999987867119304,0.309465352741527
dwulff/mpnet-personality,0.8699999999999996,0.9255014326647565,0.0,0.09004739336492891,0.0,0.1641260162601626,0.0,0.09004739336492891,0.9999909870029116,0.28849417294333113
dwulff/mpnet-personality,0.8799999999999996,0.9324324324324325,0.0,0.07694452188458321,0.0,0.14215812516095802,0.0,0.07694452188458321,0.9999930669253165,0.2676768518427448
dwulff/mpnet-personality,0.8899999999999996,0.9433198380566802,0.0,0.06495678840256482,0.0,0.12154407929055816,0.0,0.06495678840256482,0.9999951468477216,0.2473762686282748
dwulff/mpnet-personality,0.8999999999999996,0.9423076923076923,0.0,0.05464176191803736,0.0,0.10329380764163373,0.0,0.05464176191803736,0.9999958401551899,0.226762609817759
dwulff/mpnet-personality,0.9099999999999996,0.9515151515151515,0.0,0.04376916643434625,0.0,0.08368869936034115,0.0,0.04376916643434625,0.9999972267701266,0.20394216999357417
dwulff/mpnet-personality,0.9199999999999996,0.9618320610687023,0.0,0.03512684694730973,0.0,0.06777837547068316,0.0,0.03512684694730973,0.9999982667313292,0.18369096032316984
dwulff/mpnet-personality,0.9299999999999996,0.9619047619047619,0.0,0.02815723445776415,0.0,0.05471289274106175,0.0,0.02815723445776415,0.9999986133850634,0.16446659425407775
dwulff/mpnet-personality,0.9399999999999996,0.974025974025974,0.0,0.020908837468636744,0.0,0.04093886462882096,0.0,0.020908837468636744,0.9999993066925317,0.14261715128093141
dwulff/mpnet-personality,0.9499999999999995,0.9795918367346939,0.0,0.013381655979927517,0.0,0.026402640264026403,0.0,0.013381655979927517,0.9999996533462658,0.11441951406348198
dwulff/mpnet-personality,0.9599999999999995,0.96875,0.0,0.008642319487036521,0.0,0.01713180436584692,0.0,0.008642319487036521,0.9999996533462658,0.09143998757956587
dwulff/mpnet-personality,0.9699999999999995,1.0,0.0,0.003345413994981879,0.0,0.0066685190330647405,0.0,0.003345413994981879,1.0,0.05780374726789681
dwulff/mpnet-personality,0.9799999999999995,1.0,0.0,0.0005575689991636465,0.0,0.0011145165784341043,0.0,0.0005575689991636465,1.0,0.02359824015309577
dwulff/mpnet-personality,0.9899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
allenai/scibert_scivocab_uncased,0.1,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.11,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.12,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.13,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.13999999999999999,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.14999999999999997,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.15999999999999998,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.16999999999999998,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.17999999999999997,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.18999999999999995,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.19999999999999996,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.20999999999999996,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.21999999999999995,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.22999999999999995,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.23999999999999994,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.24999999999999992,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.2599999999999999,0.0012419027043496023,0.0,1.0,0.0,0.0024807245901219857,0.0,1.0,0.0,0.0
allenai/scibert_scivocab_uncased,0.2699999999999999,0.0012419031343253093,0.0,1.0,0.0,0.0024807254479414197,0.0,1.0,3.466537341713572e-07,2.074874355215229e-05
allenai/scibert_scivocab_uncased,0.2799999999999999,0.0012419039942776166,0.0,1.0,0.0,0.002480727163582068,0.0,1.0,1.0399612025140716e-06,3.593789046808367e-05
allenai/scibert_scivocab_uncased,0.2899999999999999,0.0012419039942776166,0.0,1.0,0.0,0.002480727163582068,0.0,1.0,1.0399612025140716e-06,3.593789046808367e-05
allenai/scibert_scivocab_uncased,0.29999999999999993,0.0012419044242542169,0.0,1.0,0.0,0.0024807280214032817,0.0,1.0,1.3866149366854288e-06,4.149750865541948e-05
allenai/scibert_scivocab_uncased,0.30999999999999994,0.0012419048542311147,0.0,1.0,0.0,0.0024807288792250888,0.0,1.0,1.733268670856786e-06,4.639563315683659e-05
allenai/scibert_scivocab_uncased,0.3199999999999999,0.0012419100139771139,0.0,1.0,0.0,0.0024807391731330483,0.0,1.0,5.893113480913072e-06,8.55494982185721e-05
allenai/scibert_scivocab_uncased,0.32999999999999985,0.0012419203335977361,0.0,1.0,0.0,0.0024807597612052606,0.0,1.0,1.4212803101025644e-05,0.00013285770270701173
allenai/scibert_scivocab_uncased,0.33999999999999986,0.0012419388233469264,0.0,1.0,0.0,0.002480796649022603,0.0,1.0,2.9118913670394003e-05,0.00019016810821204975
allenai/scibert_scivocab_uncased,0.34999999999999987,0.0012419680640740568,0.0,1.0,0.0,0.002480854985484543,0.0,1.0,5.2691367594046295e-05,0.0002558143776338464
allenai/scibert_scivocab_uncased,0.3599999999999999,0.00124201708838231,0.0,1.0,0.0,0.002480952791002725,0.0,1.0,9.220989328958102e-05,0.0003384172914961186
allenai/scibert_scivocab_uncased,0.3699999999999999,0.0012420979439418031,0.0,1.0,0.0,0.002481114101159871,0.0,1.0,0.00015738079531379617,0.0004421338737025156
allenai/scibert_scivocab_uncased,0.3799999999999999,0.001242231722795662,0.0,1.0,0.0,0.0024813809954024927,0.0,1.0,0.00026519010664108827,0.0005739578059762968
allenai/scibert_scivocab_uncased,0.3899999999999999,0.0012424537474337806,0.0,1.0,0.0,0.0024818239434086023,0.0,1.0,0.0004440634334735086,0.000742784138910809
allenai/scibert_scivocab_uncased,0.3999999999999998,0.0012427421536960579,0.0,1.0,0.0,0.0024823993251084967,0.0,1.0,0.0006763214353683179,0.00091678413881373
allenai/scibert_scivocab_uncased,0.4099999999999998,0.0012431168512512091,0.0,1.0,0.0,0.0024831468607956317,0.0,1.0,0.0009779101840973986,0.0011025681969210105
allenai/scibert_scivocab_uncased,0.4199999999999998,0.0012436400828631112,0.0,1.0,0.0,0.002484190726565189,0.0,1.0,0.0013987478173814263,0.0013189157863612191
allenai/scibert_scivocab_uncased,0.4299999999999998,0.001244334669481192,0.0,1.0,0.0,0.002485576450011988,0.0,1.0,0.0019568603293973114,0.0015604451772495758
allenai/scibert_scivocab_uncased,0.43999999999999984,0.0012448445350248779,0.0,0.9997212155004181,0.0,0.0024865927854138383,0.0,0.9997212155004181,0.0026442746842591128,0.0016231457006239663
allenai/scibert_scivocab_uncased,0.44999999999999984,0.001245984687522259,0.0,0.9997212155004181,0.0,0.0024888674195733527,0.0,0.9997212155004181,0.00355805392753481,0.0019407365284953063
allenai/scibert_scivocab_uncased,0.45999999999999985,0.0012467383564412438,0.0,0.9991636465012546,0.0,0.0024903692750690687,0.0,0.9991636465012546,0.004716570707135485,0.0019955579190581944
allenai/scibert_scivocab_uncased,0.46999999999999986,0.0012479001345446768,0.0,0.9986060775020908,0.0,0.0024926853047433045,0.0,0.9986060775020908,0.0061992087281863804,0.0021571643812767086
allenai/scibert_scivocab_uncased,0.47999999999999976,0.0012491745465765148,0.0,0.9977697240033454,0.0,0.0024952251541563207,0.0,0.9977697240033454,0.0080458331701172,0.0022936512665927187
allenai/scibert_scivocab_uncased,0.48999999999999977,0.001252060529902522,0.0,0.9977697240033454,0.0,0.002500982678650979,0.0,0.9977697240033454,0.010335134430584843,0.0028237523855169163
allenai/scibert_scivocab_uncased,0.4999999999999998,0.0012552404006384956,0.0,0.9974909395037636,0.0,0.0025073255882807404,0.0,0.9974909395037636,0.01312119049212004,0.0032860433601431265
allenai/scibert_scivocab_uncased,0.5099999999999998,0.001259287110420152,0.0,0.9972121550041818,0.0,0.002515397757379092,0.0,0.9972121550041818,0.016571435108327558,0.0038045690198498924
allenai/scibert_scivocab_uncased,0.5199999999999998,0.0012640906326464223,0.0,0.9966545860050181,0.0,0.0025249787495669573,0.0,0.9966545860050181,0.020860928414963932,0.004318466505829381
allenai/scibert_scivocab_uncased,0.5299999999999998,0.0012695146550553418,0.0,0.9955394480066908,0.0,0.002535795656482416,0.0,0.9955394480066908,0.026140464786393702,0.004787892949994059
allenai/scibert_scivocab_uncased,0.5399999999999998,0.0012770541853231827,0.0,0.9947030945079454,0.0,0.002550833471253258,0.0,0.9947030945079454,0.03271059301014344,0.005430470489834161
allenai/scibert_scivocab_uncased,0.5499999999999998,0.0012862780764296038,0.0,0.9935879565096181,0.0,0.0025692300816184707,0.0,0.9935879565096181,0.040732507072602814,0.0061179278155309574
allenai/scibert_scivocab_uncased,0.5599999999999997,0.00129921605820838,0.0,0.9933091720100362,0.0,0.0025950378913405267,0.0,0.9933091720100362,0.050563953627436674,0.00705571133687304
allenai/scibert_scivocab_uncased,0.5699999999999997,0.0013136023392979078,0.0,0.9916364650125453,0.0,0.0026237290736030876,0.0,0.9916364650125453,0.06255678621482895,0.007885470440550683
allenai/scibert_scivocab_uncased,0.5799999999999997,0.001332645500164142,0.0,0.9902425425146362,0.0,0.0026617089340350295,0.0,0.9902425425146362,0.07726911734679552,0.008908985344889698
allenai/scibert_scivocab_uncased,0.5899999999999997,0.0013540249050288692,0.0,0.9866183440200725,0.0,0.0027043384037449625,0.0,0.9866183440200725,0.09518175575263206,0.009821498466091644
allenai/scibert_scivocab_uncased,0.5999999999999998,0.0013850431797205222,0.0,0.9852244215221634,0.0,0.002766197597619223,0.0,0.9852244215221634,0.11672247214030602,0.011187335274877313
allenai/scibert_scivocab_uncased,0.6099999999999998,0.0014246141669964384,0.0,0.9835517145246724,0.0,0.0028451073709490184,0.0,0.9835517145246724,0.14274888784815734,0.012721489823038197
allenai/scibert_scivocab_uncased,0.6199999999999998,0.0014701479569298151,0.0,0.9788123780317814,0.0,0.002935886297329773,0.0,0.9788123780317814,0.17334038658131126,0.014162103440289987
allenai/scibert_scivocab_uncased,0.6299999999999997,0.0015270717119703777,0.0,0.9726791190409814,0.0,0.003049356043126232,0.0,0.9726791190409814,0.209187155924503,0.015754126256318612
allenai/scibert_scivocab_uncased,0.6399999999999997,0.0015981726728168462,0.0,0.9651519375522721,0.0,0.0031910613412873285,0.0,0.9651519375522721,0.2502704765760872,0.017521145310396308
allenai/scibert_scivocab_uncased,0.6499999999999997,0.00169209233441334,0.0,0.9587398940618902,0.0,0.0033782224007874334,0.0,0.9587398940618902,0.29665482613061983,0.01969746257868518
allenai/scibert_scivocab_uncased,0.6599999999999997,0.0018062503578570566,0.0,0.9498187900752718,0.0,0.0036056439386924115,0.0,0.9498187900752718,0.3473130695737511,0.021984583572702304
allenai/scibert_scivocab_uncased,0.6699999999999997,0.0019493120993900371,0.0,0.9392249790911625,0.0,0.003890549567553117,0.0,0.9392249790911625,0.40204553435459833,0.02451750115130116
allenai/scibert_scivocab_uncased,0.6799999999999997,0.0021290005226427275,0.0,0.9266796766099805,0.0,0.004248240922803814,0.0,0.9266796766099805,0.45992318846558233,0.02732136789271291
allenai/scibert_scivocab_uncased,0.6899999999999997,0.0023563975762356513,0.0,0.9127404516308893,0.0,0.004700659585526448,0.0,0.9127404516308893,0.5194911261843859,0.03046721172681419
allenai/scibert_scivocab_uncased,0.6999999999999996,0.0026420992589775818,0.0,0.8948982436576526,0.0,0.005268643365366466,0.0,0.8948982436576526,0.5799482307313388,0.033876412551616365
allenai/scibert_scivocab_uncased,0.7099999999999996,0.0030004138501862326,0.0,0.8731530526902704,0.0,0.005980277685754738,0.0,0.8731530526902704,0.6392291391582484,0.03756276592210016
allenai/scibert_scivocab_uncased,0.7199999999999996,0.003467878378823671,0.0,0.8508502927237246,0.0,0.006907602889786163,0.0,0.8508502927237246,0.6959760087883655,0.041840778542743595
allenai/scibert_scivocab_uncased,0.7299999999999996,0.0040878403952955425,0.0,0.827989963758015,0.0,0.00813551522190508,0.0,0.827989963758015,0.7491700242969602,0.04684664169150503
allenai/scibert_scivocab_uncased,0.7399999999999997,0.004904829632452517,0.0,0.8037357122943964,0.0,0.00975015852885225,0.0,0.8037357122943964,0.7972404976145023,0.052571633825938185
allenai/scibert_scivocab_uncased,0.7499999999999997,0.006030260945837293,0.0,0.7819905213270142,0.0,0.011968229790011968,0.0,0.7819905213270142,0.8397249926596072,0.059569010271824076
allenai/scibert_scivocab_uncased,0.7599999999999997,0.007529460088033348,0.0,0.7563423473654864,0.0,0.014910484879295421,0.0,0.7563423473654864,0.8760348913916518,0.06740050493867437
allenai/scibert_scivocab_uncased,0.7699999999999997,0.00950704611905398,0.0,0.7242821299135768,0.0,0.018767743753115317,0.0,0.7242821299135768,0.9061701938106362,0.07586372069082567
allenai/scibert_scivocab_uncased,0.7799999999999997,0.012233638310682103,0.0,0.6911067744633398,0.0,0.024041702024487816,0.0,0.6911067744633398,0.9306141352219953,0.0857287102160597
allenai/scibert_scivocab_uncased,0.7899999999999996,0.01598518579034081,0.0,0.654586005018121,0.0,0.03120825663075768,0.0,0.654586005018121,0.9498953625703404,0.09689968345570844
allenai/scibert_scivocab_uncased,0.7999999999999996,0.021049901043367986,0.0,0.6108168385837748,0.0,0.040697296443862434,0.0,0.6108168385837748,0.9646777177566096,0.1087453564090804
allenai/scibert_scivocab_uncased,0.8099999999999996,0.028157126451095152,0.0,0.5673264566490103,0.0,0.053651463221724226,0.0,0.5673264566490103,0.9756517350192722,0.12243142778233963
allenai/scibert_scivocab_uncased,0.8199999999999996,0.03814730386718041,0.0,0.5271814887092278,0.0,0.07114639376951729,0.0,0.5271814887092278,0.9834715499547096,0.13847363579014318
allenai/scibert_scivocab_uncased,0.8299999999999996,0.05205061473570852,0.0,0.48508502927237246,0.0,0.09401339961097904,0.0,0.48508502927237246,0.9890148898178439,0.15611043374317377
allenai/scibert_scivocab_uncased,0.8399999999999996,0.07165569438846343,0.0,0.4460551993309172,0.0,0.12347584503781447,0.0,0.4460551993309172,0.9928142147443619,0.17647442333837762
allenai/scibert_scivocab_uncased,0.8499999999999996,0.09914229756196394,0.0,0.40925564538611653,0.0,0.15961726649994565,0.0,0.40925564538611653,0.9953759858398883,0.19954378745668544
allenai/scibert_scivocab_uncased,0.8599999999999995,0.13668989909497556,0.0,0.3663228324505158,0.0,0.1990909090909091,0.0,0.3663228324505158,0.9971231206601119,0.2222440463780781
allenai/scibert_scivocab_uncased,0.8699999999999996,0.18516139392966116,0.0,0.32143852801784223,0.0,0.23497045037701242,0.0,0.32143852801784223,0.9982410789528146,0.24273924947434128
allenai/scibert_scivocab_uncased,0.8799999999999996,0.24712503058478102,0.0,0.28157234457764146,0.0,0.26322647902006774,0.0,0.28157234457764146,0.9989333464599547,0.2628104846097605
allenai/scibert_scivocab_uncased,0.8899999999999996,0.32255694342395297,0.0,0.24477279063284083,0.0,0.27833254081470915,0.0,0.24477279063284083,0.999360770514188,0.28021024577762926
allenai/scibert_scivocab_uncased,0.8999999999999996,0.40637227501397427,0.0,0.2026763311959855,0.0,0.27046130952380953,0.0,0.2026763311959855,0.9996318537343101,0.28637735238993245
allenai/scibert_scivocab_uncased,0.9099999999999996,0.49087893864013266,0.0,0.16504042375243935,0.0,0.24702691424994785,0.0,0.16504042375243935,0.9997871546072188,0.28414679174286095
allenai/scibert_scivocab_uncased,0.9199999999999996,0.5863808322824716,0.0,0.1296347923055478,0.0,0.21232876712328766,0.0,0.1296347923055478,0.9998862975751918,0.27533369850881123
allenai/scibert_scivocab_uncased,0.9299999999999996,0.6660117878192534,0.0,0.09450794535823809,0.0,0.16552734375,0.0,0.09450794535823809,0.9999410688651909,0.2505951457307478
allenai/scibert_scivocab_uncased,0.9399999999999996,0.7297297297297297,0.0,0.06774463339838305,0.0,0.1239795918367347,0.0,0.06774463339838305,0.9999688011639246,0.222112810635293
allenai/scibert_scivocab_uncased,0.9499999999999995,0.8148148148148148,0.0,0.04293281293560078,0.0,0.0815677966101695,0.0,0.04293281293560078,0.999987867119304,0.1868726512483117
allenai/scibert_scivocab_uncased,0.9599999999999995,0.7962962962962963,0.0,0.0239754669640368,0.0,0.04654939106901218,0.0,0.0239754669640368,0.9999923736178482,0.13804509958836347
allenai/scibert_scivocab_uncased,0.9699999999999995,0.7105263157894737,0.0,0.007527181488709228,0.0,0.014896551724137931,0.0,0.007527181488709228,0.9999961868089241,0.07304983281335589
allenai/scibert_scivocab_uncased,0.9799999999999995,0.5714285714285714,0.0,0.001115137998327293,0.0,0.0022259321090706734,0.0,0.001115137998327293,0.9999989600387975,0.025204074828831066
allenai/scibert_scivocab_uncased,0.9899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999996533462658,-2.074874355215229e-05
bert-base-uncased,0.1,0.0012419044242542169,0.0,1.0,0.0,0.0024807280214032817,0.0,1.0,1.3866149366854288e-06,4.149750865541948e-05
bert-base-uncased,0.11,0.0012419048542311147,0.0,1.0,0.0,0.0024807288792250888,0.0,1.0,1.733268670856786e-06,4.639563315683659e-05
bert-base-uncased,0.12,0.001241906144163595,0.0,1.0,0.0,0.0024807314526940696,0.0,1.0,2.7732298733708575e-06,5.868638018243498e-05
bert-base-uncased,0.13,0.00124190915401647,0.0,1.0,0.0,0.0024807374574757892,0.0,1.0,5.199806012570358e-06,8.035973298935859e-05
bert-base-uncased,0.13999999999999999,0.0012419134538315991,0.0,1.0,0.0,0.0024807460357858164,0.0,1.0,8.666343354283929e-06,0.00010374414878540997
bert-base-uncased,0.14999999999999997,0.0012419199036101196,0.0,1.0,0.0,0.0024807589033620956,0.0,1.0,1.3866149366854288e-05,0.0001312274623892697
bert-base-uncased,0.15999999999999998,0.0012419285034190254,0.0,1.0,0.0,0.0024807760603381174,0.0,1.0,2.0799224050281432e-05,0.00016072071800811186
bert-base-uncased,0.16999999999999998,0.0012419362433488722,0.0,1.0,0.0,0.002480791501819443,0.0,1.0,2.703899126536586e-05,0.00018325038399973802
bert-base-uncased,0.17999999999999997,0.0012419465634054057,0.0,1.0,0.0,0.002480812090760237,0.0,1.0,3.5358680885478434e-05,0.0002095557019321315
bert-base-uncased,0.18999999999999995,0.001241959033702551,0.0,1.0,0.0,0.002480836969519664,0.0,1.0,4.541163917644779e-05,0.00023748556905721664
bert-base-uncased,0.19999999999999996,0.001241980104773677,0.0,1.0,0.0,0.0024808790071780885,0.0,1.0,6.23976721508443e-05,0.00027838223254284596
bert-base-uncased,0.20999999999999996,0.0012420059070590394,0.0,1.0,0.0,0.0024809304838021937,0.0,1.0,8.319689620112573e-05,0.0003214514528366234
bert-base-uncased,0.21999999999999995,0.0012420467628701773,0.0,1.0,0.0,0.0024810119928260228,0.0,1.0,0.00011612900094740466,0.0003797863211097415
bert-base-uncased,0.22999999999999995,0.0012421000944993353,0.0,1.0,0.0,0.002481118391609988,0.0,1.0,0.00015911406398465294,0.0004445622497598179
bert-base-uncased,0.23999999999999994,0.0012421757988693325,0.0,1.0,0.0,0.002481269424908569,0.0,1.0,0.0002201251211988118,0.0005229092639037319
bert-base-uncased,0.24999999999999992,0.0012419262671215087,0.0,0.9997212155004181,0.0,0.002480770740741125,0.0,0.9997212155004181,0.0002977755576531958,3.8766844014967516e-05
bert-base-uncased,0.2599999999999999,0.0012420518724642019,0.0,0.9997212155004181,0.0,0.00248102132841188,0.0,0.9997212155004181,0.00039899844803123214,0.0002120367278589367
bert-base-uncased,0.2699999999999999,0.0012418736946902885,0.0,0.9994424310008364,0.0,0.0024806649981282567,0.0,0.9994424310008364,0.0005341934043580614,-3.56280118795528e-05
bert-base-uncased,0.2799999999999999,0.0012421051829220758,0.0,0.9994424310008364,0.0,0.002481126826067819,0.0,0.9994424310008364,0.0007206931133422516,0.0002141087816124356
bert-base-uncased,0.2899999999999999,0.0012417232887403458,0.0,0.9988848620016727,0.0,0.00248036321433751,0.0,0.9988848620016727,0.0009706304556798001,-0.00016342115189499416
bert-base-uncased,0.29999999999999993,0.0012421188891165356,0.0,0.9988848620016727,0.0,0.002481152451341228,0.0,0.9988848620016727,0.0012892052373832774,0.00017086237890739833
bert-base-uncased,0.30999999999999994,0.0012426427261701667,0.0,0.9988848620016727,0.0,0.0024821975241759667,0.0,0.9988848620016727,0.0017107361781356478,0.0005076931837363883
bert-base-uncased,0.3199999999999999,0.0012429442441306278,0.0,0.9986060775020908,0.0,0.0024827982009070324,0.0,0.9986060775020908,0.0022317567405951977,0.0006254532023765658
bert-base-uncased,0.32999999999999985,0.0012430555555555556,0.0,0.9980485085029273,0.0,0.0024830185459984388,0.0,0.9980485085029273,0.0028782659548247788,0.0006093896125764096
bert-base-uncased,0.33999999999999986,0.001243737871905077,0.0,0.9977697240033454,0.0,0.002484378920888254,0.0,0.9977697240033454,0.0037043418033551228,0.0008547677133229285
bert-base-uncased,0.34999999999999987,0.0012439892118027303,0.0,0.9969333705046,0.0,0.002484877753881753,0.0,0.9969333705046,0.004740836468527481,0.0008585830524958083
bert-base-uncased,0.3599999999999999,0.001244972127463688,0.0,0.9963758015054363,0.0,0.002486836950751026,0.0,0.9963758015054363,0.006083773034707318,0.0011142455936554408
bert-base-uncased,0.3699999999999999,0.001245580717991803,0.0,0.995260663507109,0.0,0.002488047614401405,0.0,0.995260663507109,0.0076818467492372755,0.001187233559287374
bert-base-uncased,0.3799999999999999,0.001247016616749877,0.0,0.9944243100083635,0.0,0.002490909611475363,0.0,0.9944243100083635,0.009658812995216525,0.00147070316275649
bert-base-uncased,0.3899999999999999,0.0012494821571144077,0.0,0.9938667410091999,0.0,0.00249582657890785,0.0,0.9938667410091999,0.012169625991819664,0.0019395542587059974
bert-base-uncased,0.3999999999999998,0.001251178142947894,0.0,0.9921940340117089,0.0,0.0024992047346552413,0.0,0.9921940340117089,0.015170607368541105,0.002122621211653298
bert-base-uncased,0.4099999999999998,0.0012536935088104343,0.0,0.990521327014218,0.0,0.0025042174531904105,0.0,0.990521327014218,0.018805965078796127,0.002418997882641727
bert-base-uncased,0.4199999999999998,0.0012578669850852914,0.0,0.9894061890158907,0.0,0.0025125396898440016,0.0,0.9894061890158907,0.02316652240093763,0.0029444564432319015
bert-base-uncased,0.4299999999999998,0.001261513088732835,0.0,0.9868971285196543,0.0,0.0025198052062449885,0.0,0.9868971285196543,0.028463391459075966,0.0032542301973815376
bert-base-uncased,0.43999999999999984,0.001267930364618753,0.0,0.9855032060217452,0.0,0.0025326023294926377,0.0,0.9855032060217452,0.034752036850678555,0.0038963090543460547
bert-base-uncased,0.44999999999999984,0.0012761004106657413,0.0,0.9841092835238361,0.0,0.0025488956530498115,0.0,0.9841092835238361,0.042296262067449804,0.004622357074876658
bert-base-uncased,0.45999999999999985,0.0012832577012793535,0.0,0.9804850850292723,0.0,0.0025631607408605865,0.0,0.9804850850292723,0.05115187836059129,0.005059381814514613
bert-base-uncased,0.46999999999999986,0.0012937068741319493,0.0,0.9776972400334542,0.0,0.002583994559390982,0.0,0.9776972400334542,0.06150157224801133,0.0057484089019768855
bert-base-uncased,0.47999999999999976,0.0013057503841761291,0.0,0.9740730415388904,0.0,0.0026080047233697453,0.0,0.9740730415388904,0.07361573364236358,0.006433837533927735
bert-base-uncased,0.48999999999999977,0.0013187080076883524,0.0,0.9687761360468358,0.0,0.0026338308178669987,0.0,0.9687761360468358,0.08771830085592273,0.007036020460538798
bert-base-uncased,0.4999999999999998,0.0013390816743234374,0.0,0.9662670755505994,0.0,0.002674457006521786,0.0,0.9662670755505994,0.10394342888381311,0.008105333831766046
bert-base-uncased,0.5099999999999998,0.00136141991522282,0.0,0.9623640925564538,0.0,0.002718993373832052,0.0,0.9623640925564538,0.12222560017027631,0.009098704827952412
bert-base-uncased,0.5199999999999998,0.001388603355024034,0.0,0.9584611095623083,0.0,0.002773188957577791,0.0,0.9584611095623083,0.14292256136897719,0.010205658043600617
bert-base-uncased,0.5299999999999998,0.0014211449264835588,0.0,0.9545581265681629,0.0,0.0028380645460754474,0.0,0.9545581265681629,0.1659854343033976,0.011414400673069943
bert-base-uncased,0.5399999999999998,0.0014557349149950968,0.0,0.9481460830777809,0.0,0.0029070065610650874,0.0,0.9481460830777809,0.19129982324126094,0.012490471402940033
bert-base-uncased,0.5499999999999998,0.0014979241784462006,0.0,0.9422916085865626,0.0,0.0029910935322911996,0.0,0.9422916085865626,0.21896279122813525,0.013737494002601732
bert-base-uncased,0.5599999999999997,0.001544005540173863,0.0,0.9342068580986898,0.0,0.003082915807234502,0.0,0.9342068580986898,0.24880898443282076,0.01491376068543377
bert-base-uncased,0.5699999999999997,0.001599659560866252,0.0,0.9264008921103987,0.0,0.003193804231237962,0.0,0.9264008921103987,0.28104223525101024,0.016257615857245306
bert-base-uncased,0.5799999999999997,0.0016612118907372644,0.0,0.9158070811262894,0.0,0.0033164080423652197,0.0,0.9158070811262894,0.3156407044974509,0.017542643389883344
